Link,Name,Cuisine,Price_4_two,Rating
https://www.swiggy.com/restaurants/asian-cucina-residency-road-ashok-nagar-bangalore-312732,Asian Cucina,"Chinese, Asian, Combo",600,3.4
https://www.swiggy.com/restaurants/omm-nom-nomm-btm-layout-koramangala-bangalore-690730,Omm Nom Nomm,"Ice Cream, Desserts",600,4.9
https://www.swiggy.com/restaurants/brassa-richmond-town-central-bangalore-bangalore-662616,Brassa,"Mexican, Japanese, Italian, Mediterranean, Lebanese",1700,
https://www.swiggy.com/restaurants/cotton-candy-station-lulu-mall-rajajinagar-bangalore-679091,Cotton Candy Station,Beverages,200,
https://www.swiggy.com/restaurants/jalebbi-kitchen-cunningham-road-bangalore-555797,JALEBBI KITCHEN,"Chinese, North Indian, Biryani",200,4.1
https://www.swiggy.com/restaurants/jennys-brownies-5th-block-koramangala-bangalore-517889,Jenny's Brownies,"Bakery, Desserts, Beverages",300,3.6
https://www.swiggy.com/restaurants/svi-food-jogupalya-halasuru-bangalore-84742,SVI Food,North Indian,200,4.4
https://www.swiggy.com/restaurants/breakfast-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-318485,Breakfast,"Juices, Healthy Food, Beverages, Snacks",100,3
https://www.swiggy.com/restaurants/asian-hawker-millars-road-vasanth-nagar-bangalore-254452,Asian Hawker,"Chinese, Pan-Asian, Desserts, Beverages",350,3.7
https://www.swiggy.com/restaurants/karavali-lunch-home-south-end-road-basavanagudi-bangalore-626416,Karavali Lunch Home,"Chinese, South Indian, Andhra",250,
https://www.swiggy.com/restaurants/new-biriyani-paradise-lakhsmipuram-indiranagar-bangalore-539504,NEW BIRIYANI PARADISE,"Biryani, Chinese",200,
https://www.swiggy.com/restaurants/vegan-kitchen-by-infinitea-hal-2nd-stage-indiranagar-bangalore-231761,Vegan kitchen - By Infinitea,"Continental, Italian, Desserts, Healthy Food",600,4.2
https://www.swiggy.com/restaurants/edo-itc-gardenia-residency-road-ashok-nagar-bangalore-331909,Edo - ITC Gardenia,"Japanese, Asian",1000,4
https://www.swiggy.com/restaurants/dadi-di-rasoi-lakshmi-road-jayanagar-bangalore-231777,Dadi Di Rasoi,North Indian,200,3.6
https://www.swiggy.com/restaurants/crazy-wings-5th-block-koramangala-bangalore-564040,CRAZY WINGS,American,300,
https://www.swiggy.com/restaurants/gowdas-biryani-corner-nati-style-hosahalli-vijaynagar-bangalore-659362,Gowdas Biryani Corner Nati Style,"Biryani, North Indian, Snacks",400,
https://www.swiggy.com/restaurants/italian-bob-pizzas-appareddy-palya-indiranagar-bangalore-614047,Italian BOB Pizza's,"Pizzas, Italian, Salads",600,3.9
https://www.swiggy.com/restaurants/potlam-biriyani-haudin-road-central-bangalore-bangalore-665165,Potlam Biriyani,"Chinese, Biryani",400,4.1
https://www.swiggy.com/restaurants/joeys-sandwich-station-btm-bangalore-610446,Joey's Sandwich Station,"North Indian, Desserts, Beverages, Chinese, Biryani, Street Food, Kebabs",400,
https://www.swiggy.com/restaurants/hopshaus-hal-2nd-stage-indiranagar-bangalore-416568,HOPSHAUS,"Pizzas, American, Indian, Pan-Asian, Chinese, Kebabs",600,4.4
https://www.swiggy.com/restaurants/bombay-borough-woods-street-ashok-nagar-bangalore-465939,Bombay Borough,Indian,900,4.4
https://www.swiggy.com/restaurants/khichdi-kahani-1st-block-jayanagar-bangalore-632210,Khichdi Kahani,North Indian,200,
https://www.swiggy.com/restaurants/bihar-babu-shanthi-nagar-basavanagudi-bangalore-405435,Bihar Babu,"Punjabi, North Indian, Thalis",200,
https://www.swiggy.com/restaurants/chole-bhature-wale-the-halwais-khb-colony-koramangala-bangalore-609033,Chole Bhature Wale @ The Halwais,"North Indian, Fast Food, Snacks",200,3.6
https://www.swiggy.com/restaurants/leancrust-pizza-thincrust-experts-lakshmi-road-shanti-nagar-bangalore-681612,LeanCrust Pizza- ThinCrust Experts,"Pizzas, Italian, Desserts",300,
https://www.swiggy.com/restaurants/gufha-guttahalli-malleshwaram-bangalore-625983,Gufha,"Chinese, Asian, Indian, Pizzas, Ice Cream, Biryani, Tandoor",800,
https://www.swiggy.com/restaurants/cool-town-austin-town-richmond-road-bangalore-384498,COOL TOWN,"Beverages, Desserts, Juices, Snacks",200,
https://www.swiggy.com/restaurants/black-panda-shawarma-krishna-murthi-layout-tavarekere-bangalore-450835,BLACK PANDA SHAWARMA,Arabian,300,3.6
https://www.swiggy.com/restaurants/deccan-biryani-limited-bharthinagar-indiranagar-bangalore-697186,Deccan Biryani Limited,Biryani,200,
https://www.swiggy.com/restaurants/elements-eatery-nandidurga-road-jaymahal-extension-bangalore-682933,Elements Eatery,"Chinese, Burgers, Steakhouse",1300,
https://www.swiggy.com/restaurants/vv-biryani-madiwala-btm-bangalore-406055,VV Biryani,"Biryani, Chettinad, South Indian, Chinese",200,
https://www.swiggy.com/restaurants/breakfast-junction-shanthi-nagar-jayanagar-bangalore-390408,Breakfast Junction,"Punjabi, North Indian",200,3.8
https://www.swiggy.com/restaurants/delhi-kulfi-and-faluda-khb-colony-koramangala-bangalore-662443,Delhi Kulfi & Faluda,"Ice Cream, Desserts, Beverages",200,
https://www.swiggy.com/restaurants/maachiz-langford-road-shanti-nagar-bangalore-608926,MAACHIZ,"Indian, Chinese, Tandoor",400,
https://www.swiggy.com/restaurants/madras-meal-company-majestic-seshadripuram-bangalore-518369,Madras Meal Company,South Indian,350,
https://www.swiggy.com/restaurants/nnc-dine-kodihalli-indiranagar-bangalore-515425,NNC DINE,"Chinese, Snacks",250,
https://www.swiggy.com/restaurants/bengaluru-donne-biriyani-katte-gandhi-nagar-majestic-bangalore-613015,Bengaluru Donne Biriyani Katte,"Biryani, South Indian, Indian",350,
https://www.swiggy.com/restaurants/the-aroma-fox-btm-layout-adugodi-bangalore-527896,The Aroma Fox,"North Indian, Chinese, Biryani, Snacks, Beverages",250,3.4
https://www.swiggy.com/restaurants/sassy-grub-box-bannerghatta-main-rd-btm-bangalore-690967,Sassy Grub Box,"North Indian, Fast Food, Beverages, Desserts",400,
https://www.swiggy.com/restaurants/chef-all-night-maruti-nagar-btm-layout-bangalore-514110,Chef all night,"Chinese, Fast Food",199,2.1
https://www.swiggy.com/restaurants/shanghai-social-hal-2nd-stage-indiranagar-bangalore-382404,Shanghai Social,"Chinese, Asian, Desserts, Beverages, Snacks",350,4
https://www.swiggy.com/restaurants/nyx-lounge-cafe-ashok-nagar-mg-road-bangalore-563077,NYX Lounge Cafe,"Continental, Beverages",700,
https://www.swiggy.com/restaurants/wok-smoke-sarvagna-nagar-indiranagar-bangalore-663759,Wok Smoke,"Chinese, Tibetan",250,4.6
https://www.swiggy.com/restaurants/slay-coffee-1st-stage-btm-layout-bangalore-293735,SLAY Coffee,"Beverages, Desserts",200,4.2
https://www.swiggy.com/restaurants/burpizz-1st-stage-indiranagar-bangalore-413163,BurPizz,"Indian, Pizzas",300,4.8
https://www.swiggy.com/restaurants/sarposh-hal-2nd-stage-indiranagar-bangalore-303640,Sarposh,"North Indian, Kashmiri",1200,4.1
https://www.swiggy.com/restaurants/the-golden-thali-1st-stage-indiranagar-bangalore-214928,The Golden Thali,"Indian, North Indian",200,3.9
https://www.swiggy.com/restaurants/scoops-of-mangalore-8-th-main-road-rajajinagar-bangalore-662809,Scoops of mangalore,"Beverages, Snacks, Juices",250,
https://www.swiggy.com/restaurants/patio-805-4th-block-jayanagar-bangalore-141185,Patio 805,"Pan-Asian, North Indian, Pizzas, Desserts",300,4.2
https://www.swiggy.com/restaurants/new-99-dosa-corner-khb-colony-koramangala-bangalore-492789,New 99 Dosa Corner,"South Indian, Snacks, Indian",150,
https://www.swiggy.com/restaurants/5-c-restobar-bovi-colony-rajajinagar-bangalore-573627,5 c Restobar,"Chinese, North Indian, Indian, Tandoor",320,
https://www.swiggy.com/restaurants/bakeshop-by-living-food-3rd-block-koramangala-bangalore-626242,Bakeshop by Living Food,Bakery,300,
https://www.swiggy.com/restaurants/vegan-kitchen-cunnigham-road-vasanth-nagar-bangalore-231946,Vegan kitchen,"Continental, Italian, Desserts, Healthy Food",600,4.1
https://www.swiggy.com/restaurants/momos-mania-8th-block-koramangala-bangalore-206535,Momos Mania,"Chinese, Fast Food, Street Food, Italian, Healthy Food, Snacks",150,3.8
https://www.swiggy.com/restaurants/greesha-s-plant-based-kitchen-2nd-stage-rajajinagar-bangalore-436803,GREESHA`S (PLANT BASED KITCHEN),"Healthy Food, Indian, Desserts",350,
https://www.swiggy.com/restaurants/jaffer-bhai-biryani-5th-block-koramangala-bangalore-452480,Jaffer Bhai Biryani,"Biryani, Arabian",200,2.9
https://www.swiggy.com/restaurants/v-cafe-meals-by-pvr-forum-mall-adugodi-bangalore-346383,V Cafe - Meals By PVR,"Pizzas, Snacks, American",400,3.7
https://www.swiggy.com/restaurants/the-tea-toast-co-5th-a-block-koramangala-bangalore-603156,The Tea Toast Co.,"Beverages, Snacks, Indian, Pastas, Waffle, Fast Food",300,
https://www.swiggy.com/restaurants/urban-solace-sivanchetti-gardens-ulsoor-bangalore-464,Urban Solace,"American, Continental",500,3.8
https://www.swiggy.com/restaurants/adda-1522-cambridge-road-indiranagar-bangalore-680560,ADDA 1522,"Indian, Mangalorean, Pastas, Fast Food, Chinese, Desserts",600,
https://www.swiggy.com/restaurants/hungry-belly-doopanahalli-indiranagar-bangalore-544733,Hungry Belly,"North Indian, Chinese, Seafood, Kebabs, Biryani",400,
https://www.swiggy.com/restaurants/shake-it-chicago-maruti-nagar-btm-bangalore-687182,Shake It Chicago,"Beverages, Bakery, Desserts",300,
https://www.swiggy.com/restaurants/fresh-therapy-hal-2nd-stage-indiranagar-bangalore-534920,Fresh Therapy,"Beverages, Snacks, Juices",200,4.1
https://www.swiggy.com/restaurants/phulka-5th-block-koramangala-bangalore-437208,Phulka,"Indian, North Indian",100,3.6
https://www.swiggy.com/restaurants/spice-klub-convent-road-ashok-nagar-bangalore-242296,Spice Klub,"North Indian, Biryani, Indian",1100,3.4
https://www.swiggy.com/restaurants/momos-4-u-residence-association-rd-koramangala-bangalore-669343,Momos 4 U,Chinese,250,
https://www.swiggy.com/restaurants/raaga-cmh-road-indiranagar-bangalore-40210,Raaga,"Chinese, Continental, Desserts, Mughlai, North Indian",700,3.7
https://www.swiggy.com/restaurants/roti-tawa-ki-khb-colony-koramangala-bangalore-702178,Roti Tawa Ki,"Indian, Fast Food, Thalis",200,
https://www.swiggy.com/restaurants/rasta-church-street-bangalore-131261,Rasta,Indian,400,
https://www.swiggy.com/restaurants/svi-juice-jogupalya-halasuru-bangalore-351322,Svi Juice,Indian,200,
https://www.swiggy.com/restaurants/changs-kitchen-deve-gowda-nagar-r-t-nagar-bangalore-692968,Chang's Kitchen,"Chinese, Fast Food, Seafood",300,
https://www.swiggy.com/restaurants/shivanna-gulkan-store-vv-puram-basavanagudi-bangalore-247145,Shivanna Gulkan Store,Indian,300,4.2
https://www.swiggy.com/restaurants/namma-adda-mg-road-ashok-nagar-bangalore-328222,NAMMA ADDA,Indian,350,3.5
https://www.swiggy.com/restaurants/tuk-tuk-thai-koramangala-bangalore-689737,Tuk Tuk Thai,"Chinese, Fast Food, Thai, Malaysian, Beverages, Desserts",1099,
https://www.swiggy.com/restaurants/stop-drop-and-rolls-lakshmamma-layout-halasuru-bangalore-624364,Stop Drop & Rolls,"Snacks, Continental, Chinese",250,4.4
https://www.swiggy.com/restaurants/citrus-the-leela-palace-bengaluru-kodihalli-bangalore-264573,Citrus - The Leela Palace Bengaluru,"Indian, Chinese, Italian, Desserts, Fast Food",800,4.2
https://www.swiggy.com/restaurants/globo-ice-creams-of-the-world-lakshmi-road-shanti-nagar-bangalore-681363,GLOBO Ice Creams Of The World,"Ice Cream, Desserts, Bakery",150,
https://www.swiggy.com/restaurants/tiffin-box-6th-cross-rd-koramangala-bangalore-695592,Tiffin Box,North Indian,350,
https://www.swiggy.com/restaurants/indian-maharaj-shanti-nagar-basavanagudi-bangalore-699939,Indian Maharaj,"Snacks, Desserts, Bakery",500,
https://www.swiggy.com/restaurants/aqua-mg-road-bangalore-30178,Aqua,"Continental, American, Italian",700,
https://www.swiggy.com/restaurants/bijing-szechuan-dragon-1st-stage-btm-layout-bangalore-463659,Bijing Szechuan dragon,"Chinese, North Indian, Snacks",300,2
https://www.swiggy.com/restaurants/ludos-pizza-cmh-road-indiranagar-bangalore-432910,Ludos Pizza,Pizzas,300,
https://www.swiggy.com/restaurants/roti-curry-and-co-jayarajnagar-halasuru-bangalore-277696,Roti Curry & Co,Indian,200,3.6
https://www.swiggy.com/restaurants/the-sandwich-factory-jyoti-nivas-college-rd-koramangala-bangalore-669643,The Sandwich Factory,Fast Food,250,
https://www.swiggy.com/restaurants/miami-shakes-and-more-5th-block-koramangala-bangalore-517887,Miami shakes & More,"Beverages, Desserts",300,3.4
https://www.swiggy.com/restaurants/samosa-singh-magrath-rd-central-bangalore-bangalore-679869,Samosa Singh,"Snacks, North Indian, Beverages",150,4.5
https://www.swiggy.com/restaurants/matsya-brigade-rd-central-bangalore-bangalore-675004,Matsya,"Seafood, Tandoor, North Indian",500,
https://www.swiggy.com/restaurants/ice-cream-shop-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-318486,ICE CREAM SHOP,"Beverages, Ice Cream, Desserts",300,3.3
https://www.swiggy.com/restaurants/myk-box-chikka-adugudi-tavarekere-bangalore-409452,MYK BOX,"Chinese, Oriental",300,
https://www.swiggy.com/restaurants/sabari-burgers-3rd-stage-indiranagar-bangalore-593499,Sabari Burgers,"Burgers, Snacks, Beverages",300,
https://www.swiggy.com/restaurants/nati-prashantha-hotel-dr-rajkumar-road-rajajinagar-bangalore-615338,NATI PRASHANTHA HOTEL,"Indian, Chinese, Biryani, Fast Food",400,
https://www.swiggy.com/restaurants/grand-vaishno-dhaba-5th-block-koramangala-bangalore-273543,Grand Vaishno Dhaba,North Indian,200,
https://www.swiggy.com/restaurants/wefit-bowls-salads-and-sandwiches-langford-road-santhinagar-bangalore-643832,"WeFit-Bowls, Salads & Sandwiches","Healthy Food, Salads, Keto, Snacks",250,
https://www.swiggy.com/restaurants/juice-brews-the-nexus-mall-koramangala-bangalore-574738,JUICE BREWS,"Juices, Beverages, Fast Food, Snacks, Desserts",200,
https://www.swiggy.com/restaurants/the-rolls-bay-7th-block-koramangala-bangalore-605518,THE ROLLS BAY,"Snacks, Beverages, Chinese",200,
https://www.swiggy.com/restaurants/spice-n-rice-lakkasandra-wilson-garden-bangalore-611637,Spice N Rice,"Biryani, Chinese, Fast Food",250,
https://www.swiggy.com/restaurants/ka01-richmond-town-bangalore-353366,KA01,North Indian,400,
https://www.swiggy.com/restaurants/popstar-pizza-maruti-nagar-btm-bangalore-690616,Popstar Pizza,"Pizzas, Snacks",300,
https://www.swiggy.com/restaurants/monk-momo-maruti-nagar-btm-bangalore-690613,Monk Momo,Chinese,300,
https://www.swiggy.com/restaurants/kathi-club-5th-block-koramangala-bangalore-454002,Kathi Club,"Street Food, Fast Food",100,
https://www.swiggy.com/restaurants/sardarji-ka-kitchen-5th-block-koramangala-bangalore-444683,SardarJi Ka Kitchen,"North Indian, Thalis, Punjabi",250,
https://www.swiggy.com/restaurants/nati-ruchi-mane-gandhi-nagar-majestic-bangalore-559571,NATI RUCHI MANE,"North Indian, Biryani, Snacks",500,
https://www.swiggy.com/restaurants/green-g-juice-bar-hal-2nd-stage-indiranagar-bangalore-41321,Green G Juice Bar,"Beverages, Continental, Desserts",200,4.2
https://www.swiggy.com/restaurants/bhatti-chicken-grilled-not-fried-langford-road-shanti-nagar-bangalore-616273,"Bhatti Chicken - Grilled, NOT Fried!","North Indian, Snacks, Fast Food, Tandoor",250,
https://www.swiggy.com/restaurants/bhole-ke-chole-sai-baba-temple-rd-koramangala-bangalore-695899,Bhole Ke Chole,"North Indian, Fast Food, Snacks, Beverages",200,5
https://www.swiggy.com/restaurants/the-california-bar-and-kitchen-rest-house-road-central-bangalore-bangalore-670141,"The California Bar & Kitchen	","Chinese, Fast Food, Salads, Pastas, Snacks",350,
https://www.swiggy.com/restaurants/the-great-london-burger-sarvagna-nagar-indiranagar-bangalore-692373,The Great London  Burger,"Fast Food, Street Food",250,
https://www.swiggy.com/restaurants/crispy-future-tavarekere-main-rd-btm-bangalore-673614,Crispy Future,"Burgers, Snacks",350,
https://www.swiggy.com/restaurants/flodeis-3rd-cross-vijayanagar-bangalore-65300,Flodeis,"Continental, Desserts, Beverages, Snacks",400,2.7
https://www.swiggy.com/restaurants/momo-ninja-sg-palya-tavarekere-bangalore-609961,Momo Ninja,"Asian, Chinese, Beverages, Desserts",300,4
https://www.swiggy.com/restaurants/hotel-royal-halasuru-indiranagar-bangalore-658018,Hotel Royal,"Chinese, Biryani, Fast Food",250,
https://www.swiggy.com/restaurants/big-bros-grill-hal-old-airport-rd-domlur-bangalore-589398,BIG BRO'S GRILL,"Fast Food, Juices, Beverages, Snacks, Pastas",250,
https://www.swiggy.com/restaurants/hopinn-cafe-41st-cross-rajajinagar-bangalore-651407,"Hopinn Cafe	","Chinese, Italian-American, Fast Food, Snacks",400,
https://www.swiggy.com/restaurants/the-cake-touch-byppanahalli-main-road-kammanahalli-kalyan-nagar-bangalore-663861,The Cake Touch,Bakery,600,
https://www.swiggy.com/restaurants/meat-cheese-n-bread-5th-block-koramangala-bangalore-564049,MEAT CHEESE N BREAD,"Chinese, Pizzas, Italian-American",200,
https://www.swiggy.com/restaurants/hungry-panda-deliciously-chinese-sarvagna-nagar-indiranagar-bangalore-430886,Hungry Panda - Deliciously Chinese,"Chinese, Asian, Thai",600,3.9
https://www.swiggy.com/restaurants/cantan-ashok-nagar-lavelle-road-bangalore-289969,Cantan,"Chinese, Asian, Vietnamese, Pan-Asian, Seafood, Desserts",1000,4.4
https://www.swiggy.com/restaurants/times-square-cafe-field-marshal-cariappa-road-residency-road-bangalore-418785,TIMES SQUARE CAFE,"Desserts, Combo, Beverages",300,
https://www.swiggy.com/restaurants/laura-cakes-and-desserts-shastri-nagar-koramangala-bangalore-509259,Laura Cakes And Desserts,"Bakery, Desserts",400,
https://www.swiggy.com/restaurants/savera-cafe-hkp-road-shivajinagar-bangalore-382755,Savera Cafe,"Snacks, Beverages",100,4.3
https://www.swiggy.com/restaurants/salasar-balaji-restaurant-lakshmi-road-shanti-nagar-bangalore-231795,Salasar Balaji Restaurant,North Indian,200,3.4
https://www.swiggy.com/restaurants/creams-and-bites-kanakapura-road-basavangudi-bangalore-344490,CREAMS & BITES,"Ice Cream, Indian",150,4.3
https://www.swiggy.com/restaurants/friends-euro-restaurant-6th-block-koramangala-bangalore-393402,Friends Euro Restaurant ,"Chinese, Continental, Indian",599,4.2
https://www.swiggy.com/restaurants/veggie-rolls-and-wraps-5th-block-koramangala-bangalore-564063,VEGGIE ROLLS AND WRAPS,"North Indian, Snacks, Street Food",200,
https://www.swiggy.com/restaurants/cafe-muziris-paramahansa-yogananda-road-indiranagar-bangalore-687816,Cafe Muziris,"Cafe, Snacks, Italian, Juices, Bakery",319,
https://www.swiggy.com/restaurants/rolls-n-more-5th-block-koramangala-bangalore-564068,Rolls N More,"Chinese, Kebabs, Street Food, Snacks, Fast Food",200,
